NodeId,Time,Hum,Tem,Pm1,Pm2p5,Pm10,CO
DC4F227E6793,1593536769,56.960,32.060,0.000,10.900,21.160,0.000
DC4F227E6793,1593536951,57.060,32.070,0.000,10.960,21.730,0.000
DC4F227E6793,1593537130,57.170,32.070,0.000,11.060,21.560,0.000
DC4F227E6793,1593537307,57.070,32.049,0.000,11.390,20.790,0.000
DC4F227E6793,1593537490,57.210,32.060,0.000,12.290,24.230,0.000
DC4F227E6793,1593537671,57.310,32.110,0.000,17.690,32.729,0.000
DC4F227E6793,1593537850,57.800,32.049,0.000,16.260,29.000,0.000
DC4F227E6793,1593538030,58.120,31.980,0.000,24.460,41.530,0.000
DC4F227E6793,1593538210,58.420,31.930,0.000,20.030,36.160,0.000
DC4F227E6793,1593538391,58.620,31.940,0.000,15.860,29.660,0.000
DC4F227E6793,1593538569,59.090,31.880,0.000,13.330,26.330,0.000
DC4F227E6793,1593538749,59.040,31.870,0.000,16.930,30.630,0.000
DC4F227E6793,1593538928,59.200,31.880,0.000,22.130,38.100,0.000
DC4F227E6793,1593539109,59.640,31.790,0.000,23.930,41.230,0.000
DC4F227E6793,1593539289,59.810,31.790,0.000,23.660,42.060,0.000
DC4F227E6793,1593539470,59.830,31.790,0.000,24.930,43.730,0.000
DC4F227E6793,1593539649,60.070,31.680,0.000,25.500,46.630,0.000
DC4F227E6793,1593539829,60.350,31.590,0.000,22.160,41.330,0.000
DC4F227E6793,1593540011,60.490,31.600,0.000,18.690,36.360,0.000
DC4F227E6793,1593540191,60.790,31.570,0.000,18.930,40.190,0.000
DC4F227E6793,1593540368,60.910,31.600,0.000,17.030,35.130,0.000
DC4F227E6793,1593540549,60.720,31.580,0.000,16.690,39.530,0.000
DC4F227E6793,1593540730,60.650,31.560,0.000,14.430,33.360,0.000
DC4F227E6793,1593540908,60.700,31.560,0.000,13.830,30.460,0.000
DC4F227E6793,1593541087,60.570,31.530,0.000,13.360,29.830,0.000
DC4F227E6793,1593541269,60.430,31.640,0.000,12.960,31.260,0.000
DC4F227E6793,1593541450,60.460,31.640,0.000,12.930,30.560,0.000
DC4F227E6793,1593541627,60.660,31.610,0.000,13.160,33.230,0.000
DC4F227E6793,1593541810,60.900,31.590,0.000,13.400,31.460,0.000
DC4F227E6793,1593541991,60.940,31.590,0.000,13.830,33.330,0.000
DC4F227E6793,1593542171,61.190,31.540,0.000,14.060,33.200,0.000
DC4F227E6793,1593542351,61.370,31.520,0.000,15.460,41.160,0.000
DC4F227E6793,1593542529,61.630,31.500,0.000,15.730,40.760,0.000
DC4F227E6793,1593542711,61.840,31.430,0.000,16.230,37.760,0.000
DC4F227E6793,1593542890,61.940,31.420,0.000,15.130,36.560,0.000
DC4F227E6793,1593543068,61.670,31.450,0.000,14.660,37.330,0.000
DC4F227E6793,1593543251,61.490,31.390,0.000,13.530,34.230,0.000
DC4F227E6793,1593543430,61.160,31.450,0.000,12.060,29.260,0.000
DC4F227E6793,1593543610,61.240,31.480,0.000,12.300,30.860,0.000
DC4F227E6793,1593543791,61.170,31.490,0.000,12.460,28.930,0.000
DC4F227E6793,1593543967,61.220,31.480,0.000,13.130,31.000,0.000
DC4F227E6793,1593544150,61.190,31.450,0.000,15.390,36.230,0.000
DC4F227E6793,1593544328,61.430,31.330,0.000,15.960,35.690,0.000
DC4F227E6793,1593544511,61.580,31.250,0.000,17.430,38.230,0.000
DC4F227E6793,1593544687,61.470,31.230,0.000,18.260,39.430,0.000
DC4F227E6793,1593544868,61.210,31.260,0.000,18.660,36.460,0.000
DC4F227E6793,1593545047,61.320,31.260,0.000,21.390,43.560,0.000
DC4F227E6793,1593545231,61.100,31.280,0.000,21.760,41.900,0.000
DC4F227E6793,1593545408,61.310,31.250,0.000,21.030,41.200,0.000
DC4F227E6793,1593545589,61.560,31.250,0.000,20.430,40.330,0.000
DC4F227E6793,1593545771,61.650,31.260,0.000,19.660,41.160,0.000
DC4F227E6793,1593545949,61.750,31.230,0.000,18.430,36.730,0.000
DC4F227E6793,1593546129,61.930,31.190,0.000,18.130,35.460,0.000
DC4F227E6793,1593546307,61.860,31.220,0.000,18.800,37.330,0.000
DC4F227E6793,1593546487,61.990,31.150,0.000,16.530,33.260,0.000
DC4F227E6793,1593546670,62.050,31.040,0.000,13.660,28.000,0.000
DC4F227E6793,1593546849,62.080,31.020,0.000,12.900,27.030,0.000
DC4F227E6793,1593547031,62.230,31.030,0.000,13.260,26.360,0.000
DC4F227E6793,1593547211,62.270,31.040,0.000,12.430,23.860,0.000
DC4F227E6793,1593547388,62.150,31.100,0.000,12.760,22.830,0.000
DC4F227E6793,1593547571,62.110,31.130,0.000,12.140,24.700,0.000
DC4F227E6793,1593547750,62.220,31.090,0.000,12.890,25.260,0.000
DC4F227E6793,1593547927,62.970,30.980,0.000,12.900,25.600,0.000
DC4F227E6793,1593548107,63.990,30.900,0.000,13.090,26.360,0.000
DC4F227E6793,1593548289,64.599,30.820,0.000,15.090,31.730,0.000
DC4F227E6793,1593548468,64.830,30.750,0.000,17.530,33.500,0.000
DC4F227E6793,1593548647,65.099,30.640,0.000,21.500,37.600,0.000
DC4F227E6793,1593548827,65.440,30.590,0.000,22.660,44.160,0.000
DC4F227E6793,1593549010,65.630,30.570,0.000,24.430,50.460,0.000
DC4F227E6793,1593549188,65.700,30.610,0.000,23.190,44.790,0.000
DC4F227E6793,1593549368,65.640,30.660,0.000,24.260,44.230,0.000
DC4F227E6793,1593549552,65.640,30.650,0.000,24.800,46.260,0.000
DC4F227E6793,1593549727,65.730,30.670,0.000,26.100,59.290,0.000
DC4F227E6793,1593549907,66.080,30.640,0.000,25.630,51.090,0.000
DC4F227E6793,1593550088,66.400,30.610,0.000,26.560,50.200,0.000
